timestamp,message
2021-11-04 08:49:28.718,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:29.188,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:49:30.719,!E TRIAL_EVENT_VAR reward
2021-11-04 08:49:33.712,TRIAL_END
2021-11-04 08:49:34.932,TRIALID 226
2021-11-04 08:49:36.433,!V TRIAL_VAR transitions stable
2021-11-04 08:49:36.935,!V TRIAL_VAR stake 5
2021-11-04 08:49:38.028,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:49:38.939,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:39.316,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:49:40.940,!E TRIAL_EVENT_VAR reward
2021-11-04 08:49:43.932,TRIAL_END
2021-11-04 08:49:45.355,TRIALID 227
2021-11-04 08:49:46.857,!V TRIAL_VAR transitions stable
2021-11-04 08:49:47.358,!V TRIAL_VAR stake 1
2021-11-04 08:49:48.068,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:49:49.363,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:49.364,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:49:51.365,!E TRIAL_EVENT_VAR reward
2021-11-04 08:49:54.355,TRIAL_END
2021-11-04 08:49:55.175,TRIALID 228
2021-11-04 08:49:56.676,!V TRIAL_VAR transitions stable
2021-11-04 08:49:57.177,!V TRIAL_VAR stake 1
2021-11-04 08:49:58.308,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:49:59.187,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:59.612,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:01.187,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:04.175,TRIAL_END
2021-11-04 08:50:04.797,TRIALID 229
2021-11-04 08:50:06.299,!V TRIAL_VAR transitions stable
2021-11-04 08:50:06.799,!V TRIAL_VAR stake 1
2021-11-04 08:50:07.556,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:08.804,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:08.836,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:10.806,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:13.797,TRIAL_END
2021-11-04 08:50:14.214,TRIALID 230
2021-11-04 08:50:15.715,!V TRIAL_VAR transitions stable
2021-11-04 08:50:16.217,!V TRIAL_VAR stake 1
2021-11-04 08:50:16.892,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:18.223,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:18.965,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:20.223,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:23.214,TRIAL_END
2021-11-04 08:50:23.631,TRIALID 231
2021-11-04 08:50:25.132,!V TRIAL_VAR transitions stable
2021-11-04 08:50:25.633,!V TRIAL_VAR stake 5
2021-11-04 08:50:26.524,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:27.637,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:27.748,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:29.639,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:32.631,TRIAL_END
2021-11-04 08:50:32.644,TRIALID 232
2021-11-04 08:50:34.146,!V TRIAL_VAR transitions stable
2021-11-04 08:50:34.646,!V TRIAL_VAR stake 1
2021-11-04 08:50:36.116,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:36.652,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:36.756,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:38.654,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:41.644,TRIAL_END
2021-11-04 08:50:42.263,TRIALID 233
2021-11-04 08:50:43.765,!V TRIAL_VAR transitions stable
2021-11-04 08:50:44.266,!V TRIAL_VAR stake 1
2021-11-04 08:50:45.372,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:46.271,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:46.692,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:48.273,!E TRIAL_EVENT_VAR reward
2021-11-04 08:50:51.263,TRIAL_END
2021-11-04 08:50:51.480,TRIALID 234
2021-11-04 08:50:52.981,!V TRIAL_VAR transitions stable
2021-11-04 08:50:53.482,!V TRIAL_VAR stake 1
2021-11-04 08:50:54.307,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:50:55.488,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:50:55.564,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:50:57.489,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:00.480,TRIAL_END
2021-11-04 08:51:00.495,TRIALID 235
2021-11-04 08:51:01.995,!V TRIAL_VAR transitions stable
2021-11-04 08:51:02.497,!V TRIAL_VAR stake 5
2021-11-04 08:51:03.355,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:51:04.502,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:51:04.723,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:51:06.503,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:09.495,TRIAL_END
2021-11-04 08:51:09.711,TRIALID 236
2021-11-04 08:51:11.212,!V TRIAL_VAR transitions stable
2021-11-04 08:51:11.713,!V TRIAL_VAR stake 1
2021-11-04 08:51:12.660,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:51:13.717,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:51:14.108,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:51:15.720,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:18.711,TRIAL_END
2021-11-04 08:51:19.129,TRIALID 237
2021-11-04 08:51:20.631,!V TRIAL_VAR transitions stable
2021-11-04 08:51:21.131,!V TRIAL_VAR stake 5
2021-11-04 08:51:22.403,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:51:23.137,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:51:23.141,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:51:25.139,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:28.129,TRIAL_END
2021-11-04 08:51:28.548,TRIALID 238
2021-11-04 08:51:30.049,!V TRIAL_VAR transitions stable
2021-11-04 08:51:30.550,!V TRIAL_VAR stake 5
2021-11-04 08:51:31.819,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:51:32.557,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:51:33.107,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:51:34.558,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:37.548,TRIAL_END
2021-11-04 08:51:46.884,TRIALID 239
2021-11-04 08:51:48.384,!V TRIAL_VAR transitions stable
2021-11-04 08:51:48.886,!V TRIAL_VAR stake 1
2021-11-04 08:51:49.765,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:51:50.893,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:51:51.051,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:51:52.895,!E TRIAL_EVENT_VAR reward
2021-11-04 08:51:55.884,TRIAL_END
2021-11-04 08:51:57.311,TRIALID 240
2021-11-04 08:51:58.812,!V TRIAL_VAR transitions stable
2021-11-04 08:51:59.314,!V TRIAL_VAR stake 1
2021-11-04 08:52:00.299,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:01.319,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:01.509,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:03.321,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:06.311,TRIAL_END
2021-11-04 08:52:07.332,TRIALID 241
2021-11-04 08:52:08.834,!V TRIAL_VAR transitions stable
2021-11-04 08:52:09.335,!V TRIAL_VAR stake 1
2021-11-04 08:52:10.244,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:11.340,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:11.483,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:13.341,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:16.332,TRIAL_END
2021-11-04 08:52:17.558,TRIALID 242
2021-11-04 08:52:19.059,!V TRIAL_VAR transitions stable
2021-11-04 08:52:19.560,!V TRIAL_VAR stake 1
2021-11-04 08:52:20.404,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:21.567,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:21.684,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:23.569,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:26.558,TRIAL_END
2021-11-04 08:52:27.180,TRIALID 243
2021-11-04 08:52:28.681,!V TRIAL_VAR transitions stable
2021-11-04 08:52:29.182,!V TRIAL_VAR stake 1
2021-11-04 08:52:30.371,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:31.187,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:31.533,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:33.190,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:36.180,TRIAL_END
2021-11-04 08:52:36.804,TRIALID 244
2021-11-04 08:52:38.306,!V TRIAL_VAR transitions stable
2021-11-04 08:52:38.808,!V TRIAL_VAR stake 5
2021-11-04 08:52:39.707,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:40.813,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:40.932,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:42.814,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:45.804,TRIAL_END
2021-11-04 08:52:47.433,TRIALID 245
2021-11-04 08:52:48.934,!V TRIAL_VAR transitions stable
2021-11-04 08:52:49.434,!V TRIAL_VAR stake 5
2021-11-04 08:52:50.723,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:52:51.441,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:52:51.907,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:52:53.443,!E TRIAL_EVENT_VAR reward
2021-11-04 08:52:56.433,TRIAL_END
2021-11-04 08:52:57.858,TRIALID 246
2021-11-04 08:52:59.359,!V TRIAL_VAR transitions stable
2021-11-04 08:52:59.859,!V TRIAL_VAR stake 5
2021-11-04 08:53:00.668,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:01.864,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:02.875,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:03.865,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:06.858,TRIAL_END
2021-11-04 08:53:08.079,TRIALID 247
2021-11-04 08:53:09.580,!V TRIAL_VAR transitions stable
2021-11-04 08:53:10.081,!V TRIAL_VAR stake 1
2021-11-04 08:53:10.939,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:12.087,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:12.107,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:14.088,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:17.079,TRIAL_END
2021-11-04 08:53:17.899,TRIALID 248
2021-11-04 08:53:19.400,!V TRIAL_VAR transitions stable
2021-11-04 08:53:19.900,!V TRIAL_VAR stake 1
2021-11-04 08:53:20.835,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:21.906,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:22.067,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:23.908,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:26.899,TRIAL_END
2021-11-04 08:53:27.519,TRIALID 249
2021-11-04 08:53:29.021,!V TRIAL_VAR transitions stable
2021-11-04 08:53:29.522,!V TRIAL_VAR stake 1
2021-11-04 08:53:30.603,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:31.530,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:31.851,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:33.531,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:36.519,TRIAL_END
2021-11-04 08:53:36.738,TRIALID 250
2021-11-04 08:53:38.240,!V TRIAL_VAR transitions stable
2021-11-04 08:53:38.741,!V TRIAL_VAR stake 5
2021-11-04 08:53:39.435,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:40.746,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:41.019,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:42.748,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:45.738,TRIAL_END
2021-11-04 08:53:46.760,TRIALID 251
2021-11-04 08:53:48.260,!V TRIAL_VAR transitions stable
2021-11-04 08:53:48.761,!V TRIAL_VAR stake 1
2021-11-04 08:53:49.491,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:53:50.766,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:53:50.835,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:53:52.769,!E TRIAL_EVENT_VAR reward
2021-11-04 08:53:55.760,TRIAL_END
2021-11-04 08:53:56.380,TRIALID 252
2021-11-04 08:53:57.881,!V TRIAL_VAR transitions stable
2021-11-04 08:53:58.383,!V TRIAL_VAR stake 5
2021-11-04 08:53:59.347,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:00.390,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:00.684,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:02.390,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:05.380,TRIAL_END
2021-11-04 08:54:05.800,TRIALID 253
2021-11-04 08:54:07.301,!V TRIAL_VAR transitions stable
2021-11-04 08:54:07.802,!V TRIAL_VAR stake 1
2021-11-04 08:54:08.595,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:09.806,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:10.147,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:11.808,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:14.800,TRIAL_END
2021-11-04 08:54:15.218,TRIALID 254
2021-11-04 08:54:16.718,!V TRIAL_VAR transitions stable
2021-11-04 08:54:17.219,!V TRIAL_VAR stake 5
2021-11-04 08:54:18.020,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:19.227,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:19.587,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:21.228,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:24.218,TRIAL_END
2021-11-04 08:54:25.243,TRIALID 255
2021-11-04 08:54:26.744,!V TRIAL_VAR transitions stable
2021-11-04 08:54:27.246,!V TRIAL_VAR stake 1
2021-11-04 08:54:27.955,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:29.251,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:29.580,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:31.253,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:34.243,TRIAL_END
2021-11-04 08:54:34.864,TRIALID 256
2021-11-04 08:54:36.366,!V TRIAL_VAR transitions stable
2021-11-04 08:54:36.867,!V TRIAL_VAR stake 1
2021-11-04 08:54:37.883,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:38.873,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:39.219,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:40.874,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:43.864,TRIAL_END
2021-11-04 08:54:44.891,TRIALID 257
2021-11-04 08:54:46.392,!V TRIAL_VAR transitions stable
2021-11-04 08:54:46.893,!V TRIAL_VAR stake 5
2021-11-04 08:54:47.883,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:48.898,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:49.252,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:50.902,!E TRIAL_EVENT_VAR reward
2021-11-04 08:54:53.891,TRIAL_END
2021-11-04 08:54:53.908,TRIALID 258
2021-11-04 08:54:55.409,!V TRIAL_VAR transitions stable
2021-11-04 08:54:55.910,!V TRIAL_VAR stake 1
2021-11-04 08:54:56.627,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:54:57.915,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:54:58.259,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:54:59.916,!E TRIAL_EVENT_VAR reward
2021-11-04 08:55:02.908,TRIAL_END
2021-11-04 08:55:03.927,TRIALID 259
2021-11-04 08:55:05.429,!V TRIAL_VAR transitions stable
2021-11-04 08:55:05.930,!V TRIAL_VAR stake 1
2021-11-04 08:55:06.811,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:55:07.934,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:55:08.291,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:55:09.934,!E TRIAL_EVENT_VAR reward
2021-11-04 08:55:12.927,TRIAL_END
2021-11-04 08:55:20.869,TRIALID 260
2021-11-04 08:55:22.371,!V TRIAL_VAR transitions stable
2021-11-04 08:55:22.872,!V TRIAL_VAR stake 1
2021-11-04 08:55:23.475,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:55:24.877,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:55:25.379,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:55:26.879,!E TRIAL_EVENT_VAR reward
2021-11-04 08:55:29.869,TRIAL_END
2021-11-04 08:55:30.894,TRIALID 261
2021-11-04 08:55:32.396,!V TRIAL_VAR transitions stable
2021-11-04 08:55:32.898,!V TRIAL_VAR stake 5
2021-11-04 08:55:34.139,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:55:34.903,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:55:35.419,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:55:36.904,!E TRIAL_EVENT_VAR reward
2021-11-04 08:55:39.894,TRIAL_END
2021-11-04 08:55:41.119,TRIALID 262
2021-11-04 08:55:42.620,!V TRIAL_VAR transitions stable
2021-11-04 08:55:43.122,!V TRIAL_VAR stake 5
2021-11-04 08:55:43.915,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:55:45.131,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:55:45.315,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:55:47.132,!E TRIAL_EVENT_VAR reward
2021-11-04 08:55:50.119,TRIAL_END
2021-11-04 08:55:51.144,TRIALID 263
2021-11-04 08:55:52.645,!V TRIAL_VAR transitions stable
2021-11-04 08:55:53.148,!V TRIAL_VAR stake 5
2021-11-04 08:55:54.012,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:55:55.153,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:55:55.530,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:55:57.155,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:00.144,TRIAL_END
2021-11-04 08:56:01.167,TRIALID 264
2021-11-04 08:56:02.669,!V TRIAL_VAR transitions stable
2021-11-04 08:56:03.170,!V TRIAL_VAR stake 1
2021-11-04 08:56:03.971,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:56:05.176,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:56:05.483,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:56:07.178,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:10.167,TRIAL_END
2021-11-04 08:56:11.393,TRIALID 265
2021-11-04 08:56:12.894,!V TRIAL_VAR transitions stable
2021-11-04 08:56:13.395,!V TRIAL_VAR stake 1
2021-11-04 08:56:14.163,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:56:15.400,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:56:15.755,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:56:17.402,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:20.393,TRIAL_END
2021-11-04 08:56:22.016,TRIALID 266
2021-11-04 08:56:23.516,!V TRIAL_VAR transitions stable
2021-11-04 08:56:24.019,!V TRIAL_VAR stake 1
2021-11-04 08:56:25.036,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:56:26.025,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:56:26.395,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:56:28.026,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:31.016,TRIAL_END
2021-11-04 08:56:32.645,TRIALID 267
2021-11-04 08:56:34.148,!V TRIAL_VAR transitions stable
2021-11-04 08:56:34.648,!V TRIAL_VAR stake 1
2021-11-04 08:56:35.299,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:56:36.654,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:56:37.012,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:56:38.656,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:41.645,TRIAL_END
2021-11-04 08:56:43.273,TRIALID 268
2021-11-04 08:56:44.774,!V TRIAL_VAR transitions stable
2021-11-04 08:56:45.275,!V TRIAL_VAR stake 5
2021-11-04 08:56:46.003,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:56:47.280,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:56:47.858,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:56:49.283,!E TRIAL_EVENT_VAR reward
2021-11-04 08:56:52.273,TRIAL_END
2021-11-04 08:57:26.062,TRIALID 269
2021-11-04 08:57:27.563,!V TRIAL_VAR transitions stable
2021-11-04 08:57:28.064,!V TRIAL_VAR stake 1
2021-11-04 08:57:29.538,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:57:30.069,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:57:30.610,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:57:32.071,!E TRIAL_EVENT_VAR reward
2021-11-04 08:57:35.062,TRIAL_END
2021-11-04 08:57:35.278,TRIALID 270
2021-11-04 08:57:36.779,!V TRIAL_VAR transitions stable
2021-11-04 08:57:37.280,!V TRIAL_VAR stake 5
2021-11-04 08:57:38.315,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:57:39.283,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:57:39.875,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:57:41.284,!E TRIAL_EVENT_VAR reward
2021-11-04 08:57:44.278,TRIAL_END
2021-11-04 08:57:44.897,TRIALID 271
2021-11-04 08:57:46.398,!V TRIAL_VAR transitions stable
2021-11-04 08:57:46.899,!V TRIAL_VAR stake 1
2021-11-04 08:57:47.699,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:57:48.906,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:57:49.171,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:57:50.906,!E TRIAL_EVENT_VAR reward
2021-11-04 08:57:53.897,TRIAL_END
2021-11-04 08:57:53.912,TRIALID 272
2021-11-04 08:57:55.412,!V TRIAL_VAR transitions stable
2021-11-04 08:57:55.914,!V TRIAL_VAR stake 5
2021-11-04 08:57:57.051,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:57:57.921,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:57:58.415,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:57:59.922,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:02.912,TRIAL_END
2021-11-04 08:58:04.741,TRIALID 273
2021-11-04 08:58:06.242,!V TRIAL_VAR transitions stable
2021-11-04 08:58:06.743,!V TRIAL_VAR stake 1
2021-11-04 08:58:07.507,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:08.749,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:09.122,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:10.750,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:13.741,TRIAL_END
2021-11-04 08:58:15.167,TRIALID 274
2021-11-04 08:58:16.668,!V TRIAL_VAR transitions stable
2021-11-04 08:58:17.170,!V TRIAL_VAR stake 5
2021-11-04 08:58:18.066,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:19.175,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:19.586,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:21.176,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:24.167,TRIAL_END
2021-11-04 08:58:25.188,TRIALID 275
2021-11-04 08:58:26.690,!V TRIAL_VAR transitions stable
2021-11-04 08:58:27.192,!V TRIAL_VAR stake 5
2021-11-04 08:58:28.027,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:29.198,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:29.610,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:31.198,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:34.188,TRIAL_END
2021-11-04 08:58:34.406,TRIALID 276
2021-11-04 08:58:35.907,!V TRIAL_VAR transitions stable
2021-11-04 08:58:36.409,!V TRIAL_VAR stake 1
2021-11-04 08:58:37.089,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:38.417,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:38.897,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:40.418,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:43.406,TRIAL_END
2021-11-04 08:58:43.625,TRIALID 277
2021-11-04 08:58:45.126,!V TRIAL_VAR transitions stable
2021-11-04 08:58:45.627,!V TRIAL_VAR stake 5
2021-11-04 08:58:46.666,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:47.632,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:48.113,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:49.636,!E TRIAL_EVENT_VAR reward
2021-11-04 08:58:52.625,TRIAL_END
2021-11-04 08:58:53.245,TRIALID 278
2021-11-04 08:58:54.747,!V TRIAL_VAR transitions stable
2021-11-04 08:58:55.248,!V TRIAL_VAR stake 5
2021-11-04 08:58:56.187,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:58:57.253,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:58:57.667,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:58:59.253,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:02.245,TRIAL_END
2021-11-04 08:59:02.864,TRIALID 279
2021-11-04 08:59:04.366,!V TRIAL_VAR transitions stable
2021-11-04 08:59:04.867,!V TRIAL_VAR stake 5
2021-11-04 08:59:05.610,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:06.874,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:59:07.324,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:08.877,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:11.864,TRIAL_END
2021-11-04 08:59:12.489,TRIALID 280
2021-11-04 08:59:13.990,!V TRIAL_VAR transitions stable
2021-11-04 08:59:14.491,!V TRIAL_VAR stake 5
2021-11-04 08:59:15.378,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:16.497,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:59:16.946,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:59:18.499,!E TRIAL_EVENT_VAR reward
2021-11-04 08:59:21.489,TRIAL_END
2021-11-04 08:59:22.110,TRIALID 281
2021-11-04 08:59:23.611,!V TRIAL_VAR transitions stable
2021-11-04 08:59:24.113,!V TRIAL_VAR stake 5
2021-11-04 08:59:24.914,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:59:26.117,!E TRIAL_EVENT_VAR monster_show
